purchase_id,item_id,Customer ID,Purchase Amount (USD),Season,Review Rating,Payment Method,Shipping Type,Discount Applied,Promo Code Used
1538,1237,1538,89,2,3.2,1,4,Yes,Yes
1539,370,1539,65,1,3.2,1,5,Yes,Yes
1540,105,1540,55,2,5.0,3,1,Yes,Yes
1541,1345,1541,95,4,2.9,4,4,Yes,Yes
1542,555,1542,77,4,2.9,2,6,Yes,Yes
1543,176,1543,44,4,3.5,6,4,Yes,Yes
1544,821,1544,89,1,4.0,1,5,Yes,Yes
1545,894,1545,24,2,3.9,5,5,Yes,Yes
1546,87,1546,43,4,4.9,2,6,Yes,Yes
1547,1526,1547,51,3,3.8,3,2,Yes,Yes
1548,600,1548,46,3,3.5,5,5,Yes,Yes
1549,407,1549,32,3,3.7,5,6,Yes,Yes
1550,1475,1550,55,2,2.9,2,1,Yes,Yes
1551,1647,1551,26,3,2.8,4,3,Yes,Yes
1552,539,1552,29,3,3.7,4,1,Yes,Yes
1553,158,1553,49,2,3.0,4,2,Yes,Yes
1554,173,1554,45,2,4.8,5,3,Yes,Yes
1555,1359,1555,48,4,2.7,3,5,Yes,Yes
1556,1356,1556,47,4,4.5,1,3,Yes,Yes
1557,682,1557,57,1,2.7,6,5,Yes,Yes
1558,10,1558,34,1,3.5,5,4,Yes,Yes
1559,1674,1559,75,1,3.5,3,2,Yes,Yes
1560,1091,1560,94,1,4.5,6,6,Yes,Yes
1561,623,1561,84,4,3.8,6,3,Yes,Yes
1562,1119,1562,38,3,3.8,3,5,Yes,Yes
1563,1127,1563,75,4,3.2,3,4,Yes,Yes
1564,981,1564,44,1,4.3,3,4,Yes,Yes
1565,65,1565,33,3,4.5,2,4,Yes,Yes
1566,1614,1566,93,1,4.2,6,3,Yes,Yes
1567,1506,1567,99,4,3.0,3,3,Yes,Yes
1568,41,1568,33,2,4.1,6,5,Yes,Yes
1569,1473,1569,76,2,4.6,6,6,Yes,Yes
1570,1416,1570,63,3,2.9,5,5,Yes,Yes
1571,944,1571,41,4,4.8,4,4,Yes,Yes
1572,878,1572,88,4,4.5,2,4,Yes,Yes
1573,1400,1573,92,3,3.4,6,1,Yes,Yes
1574,1758,1574,31,3,4.3,4,1,Yes,Yes
1575,1434,1575,25,2,4.2,1,3,Yes,Yes
1576,1205,1576,28,2,3.6,2,4,Yes,Yes
1577,411,1577,75,2,3.7,5,1,Yes,Yes
1578,270,1578,34,2,4.0,4,5,Yes,Yes
1579,993,1579,97,4,4.9,4,1,Yes,Yes
1580,771,1580,80,3,3.1,2,3,Yes,Yes
1581,1457,1581,71,3,3.7,3,5,Yes,Yes
1582,879,1582,77,1,4.2,5,3,Yes,Yes
1583,82,1583,41,2,2.5,2,4,Yes,Yes
1584,1162,1584,92,3,4.3,2,4,Yes,Yes
1585,200,1585,95,2,3.1,6,6,Yes,Yes
1586,1700,1586,25,1,3.0,2,4,Yes,Yes
1587,258,1587,77,1,4.0,4,2,Yes,Yes
1588,1549,1588,99,3,3.5,6,3,Yes,Yes
1589,71,1589,24,4,3.2,2,4,Yes,Yes
1590,1493,1590,72,3,2.7,6,6,Yes,Yes
1591,844,1591,80,4,3.0,2,3,Yes,Yes
1592,1386,1592,100,4,2.9,1,4,Yes,Yes
1593,1262,1593,83,3,3.3,3,3,Yes,Yes
1594,390,1594,95,2,4.9,5,1,Yes,Yes
1595,571,1595,41,3,3.7,1,6,Yes,Yes
1596,50,1596,35,2,3.5,2,5,Yes,Yes
1597,920,1597,30,1,4.7,1,6,Yes,Yes
1598,650,1598,21,4,2.6,4,6,Yes,Yes
1599,902,1599,85,1,4.1,3,2,Yes,Yes
1600,1198,1600,54,4,2.8,6,1,Yes,Yes
1601,278,1601,26,2,4.7,5,4,Yes,Yes
1602,1231,1602,59,2,2.9,6,6,Yes,Yes
1603,1649,1603,48,4,2.8,3,3,Yes,Yes
1604,1309,1604,98,3,4.3,4,4,Yes,Yes
1605,1718,1605,92,3,4.8,6,1,Yes,Yes
1606,95,1606,46,4,3.4,1,4,Yes,Yes
1607,1809,1607,21,2,4.3,4,5,Yes,Yes
1608,1358,1608,72,1,2.7,6,3,Yes,Yes
1609,1080,1609,58,1,4.6,2,4,Yes,Yes
1610,1212,1610,93,1,4.1,3,5,Yes,Yes
1611,1544,1611,31,2,3.4,3,1,Yes,Yes
1612,961,1612,26,4,4.5,5,4,Yes,Yes
1613,1411,1613,68,3,4.4,1,5,Yes,Yes
1614,907,1614,31,3,4.0,3,4,Yes,Yes
1615,1796,1615,41,3,3.4,2,3,Yes,Yes
1616,891,1616,62,1,3.2,5,5,Yes,Yes
1617,612,1617,41,2,3.4,1,5,Yes,Yes
1618,179,1618,64,4,4.3,5,5,Yes,Yes
1619,1032,1619,72,3,5.0,6,5,Yes,Yes
1620,509,1620,78,4,3.5,2,6,Yes,Yes
1621,609,1621,47,4,3.1,1,1,Yes,Yes
1622,1094,1622,46,3,3.9,6,1,Yes,Yes
1623,1355,1623,43,4,4.0,5,6,Yes,Yes
1624,26,1624,58,3,3.5,6,4,Yes,Yes
1625,1718,1625,32,4,3.6,6,3,Yes,Yes
1626,1381,1626,45,4,3.0,5,4,Yes,Yes
1627,1464,1627,35,3,2.6,1,4,Yes,Yes
1628,1634,1628,21,4,2.9,6,4,Yes,Yes
1629,424,1629,64,4,3.1,5,4,Yes,Yes
1630,200,1630,88,2,3.3,3,4,Yes,Yes
1631,1263,1631,48,3,2.9,4,6,Yes,Yes
1632,1695,1632,36,3,3.9,5,1,Yes,Yes
1633,495,1633,28,3,4.7,5,1,Yes,Yes
1634,1563,1634,80,2,4.4,1,1,Yes,Yes
1635,345,1635,23,3,3.6,4,6,Yes,Yes
1636,1620,1636,24,3,3.2,2,5,Yes,Yes
1637,226,1637,22,1,4.0,3,3,Yes,Yes
1638,403,1638,21,2,3.5,1,4,Yes,Yes
1639,750,1639,51,2,4.6,5,3,Yes,Yes
1640,441,1640,65,3,3.3,1,3,Yes,Yes
1641,1138,1641,51,2,4.0,4,1,Yes,Yes
1642,673,1642,32,3,3.4,1,3,Yes,Yes
1643,313,1643,70,2,4.2,1,6,Yes,Yes
1644,1103,1644,77,3,3.9,5,1,Yes,Yes
1645,337,1645,90,3,3.9,5,4,Yes,Yes
1646,1095,1646,36,3,2.8,1,5,Yes,Yes
1647,562,1647,77,3,3.7,3,5,Yes,Yes
1648,258,1648,78,3,4.9,3,6,Yes,Yes
1649,969,1649,69,3,2.6,1,2,Yes,Yes
1650,1791,1650,63,3,4.9,5,3,Yes,Yes
1651,1128,1651,36,4,3.4,6,4,Yes,Yes
1652,315,1652,80,4,3.9,1,5,Yes,Yes
1653,1709,1653,35,3,4.0,2,4,Yes,Yes
1654,83,1654,93,4,3.0,6,1,Yes,Yes
1655,73,1655,25,2,2.6,6,6,Yes,Yes
1656,1682,1656,81,2,3.2,6,4,Yes,Yes
1657,146,1657,42,2,2.6,3,1,Yes,Yes
1658,1398,1658,36,2,3.2,2,6,Yes,Yes
1659,920,1659,66,2,4.1,4,6,Yes,Yes
1660,459,1660,37,1,3.9,1,4,Yes,Yes
1661,1770,1661,45,4,4.1,6,5,Yes,Yes
1662,481,1662,86,3,2.7,3,1,Yes,Yes
1663,1634,1663,24,4,4.6,4,3,Yes,Yes
1664,1225,1664,22,3,3.5,2,5,Yes,Yes
1665,542,1665,53,2,5.0,5,4,Yes,Yes
1666,742,1666,41,1,3.4,2,4,Yes,Yes
1667,1404,1667,64,3,3.1,2,6,Yes,Yes
1668,512,1668,40,4,3.4,1,1,Yes,Yes
1669,147,1669,33,3,4.0,3,5,Yes,Yes
1670,1761,1670,59,4,2.7,5,6,Yes,Yes
1671,946,1671,73,1,3.6,6,3,Yes,Yes
1672,688,1672,22,4,4.0,5,3,Yes,Yes
1673,224,1673,73,1,3.8,4,3,Yes,Yes
1674,186,1674,62,1,3.4,4,4,Yes,Yes
1675,327,1675,56,4,3.2,5,3,Yes,Yes
1676,962,1676,90,2,4.7,6,4,Yes,Yes
1677,1627,1677,44,4,3.1,5,4,Yes,Yes
1678,811,1678,35,3,3.3,5,4,No,No
1679,992,1679,71,3,4.8,5,1,No,No
1680,414,1680,52,1,4.5,5,4,No,No
1681,1270,1681,37,3,3.4,3,6,No,No
1682,1459,1682,95,4,3.7,2,1,No,No
1683,1571,1683,97,1,4.9,6,1,No,No
1684,343,1684,57,2,3.5,4,4,No,No
1685,1193,1685,93,2,4.6,2,5,No,No
1686,180,1686,48,4,4.6,6,5,No,No
1687,451,1687,75,1,4.2,3,6,No,No
1688,1434,1688,70,4,3.7,6,3,No,No
1689,560,1689,26,4,3.0,3,4,No,No
1690,1180,1690,73,4,4.6,3,6,No,No
1691,314,1691,30,3,3.2,2,3,No,No
1692,1238,1692,61,3,3.5,3,4,No,No
1693,526,1693,75,4,2.6,4,5,No,No
1694,791,1694,88,1,4.9,6,5,No,No
1695,1205,1695,67,3,2.7,3,2,No,No
1696,642,1696,95,1,4.7,6,1,No,No
1697,1664,1697,69,2,4.0,1,3,No,No
1698,1170,1698,87,1,3.5,6,4,No,No
1699,141,1699,41,4,4.8,3,5,No,No
1700,1693,1700,67,2,4.0,1,3,No,No
1701,658,1701,70,1,4.1,3,2,No,No
1702,569,1702,41,4,3.8,5,4,No,No
1703,863,1703,83,3,5.0,4,2,No,No
1704,22,1704,22,2,4.0,6,4,No,No
1705,1484,1705,20,3,3.9,1,6,No,No
1706,867,1706,29,3,3.4,6,1,No,No
1707,1625,1707,87,2,3.0,3,5,No,No
1708,1317,1708,81,1,4.9,3,1,No,No
1709,223,1709,58,2,3.2,1,2,No,No
1710,1418,1710,83,4,3.8,6,5,No,No
1711,1009,1711,59,1,3.8,4,6,No,No
1712,1779,1712,93,2,4.7,4,2,No,No
1713,1793,1713,87,1,3.8,4,1,No,No
1714,765,1714,22,4,4.6,6,3,No,No
1715,837,1715,71,3,4.4,1,5,No,No
1716,429,1716,69,2,3.4,5,1,No,No
1717,169,1717,47,4,4.7,6,5,No,No
1718,668,1718,50,3,2.9,2,2,No,No
1719,1764,1719,96,4,3.4,2,1,No,No
1720,1718,1720,39,4,3.2,6,3,No,No
1721,1352,1721,84,4,2.8,2,2,No,No
1722,915,1722,28,2,4.3,6,3,No,No
1723,1769,1723,51,3,3.3,2,5,No,No
1724,1153,1724,20,2,3.3,1,5,No,No
1725,1293,1725,72,4,3.3,5,3,No,No
1726,1630,1726,33,2,3.0,2,4,No,No
1727,344,1727,28,3,2.8,3,2,No,No
1728,203,1728,53,2,4.0,3,2,No,No
1729,797,1729,48,1,4.3,4,2,No,No
1730,1330,1730,21,4,3.8,6,6,No,No
1731,1219,1731,22,1,4.2,2,3,No,No
1732,28,1732,87,1,3.1,4,4,No,No
1733,112,1733,50,4,2.6,2,3,No,No
1734,144,1734,85,3,3.4,1,2,No,No
1735,799,1735,98,2,3.1,3,4,No,No
1736,405,1736,34,4,3.6,4,2,No,No
1737,1344,1737,61,3,2.6,2,1,No,No
1738,869,1738,98,3,4.2,1,6,No,No
1739,534,1739,61,2,2.9,5,1,No,No
1740,878,1740,98,4,4.2,3,2,No,No
1741,945,1741,21,1,3.3,2,4,No,No
1742,1013,1742,51,4,3.6,6,4,No,No
1743,1090,1743,80,2,4.3,3,2,No,No
1744,1445,1744,72,4,3.3,4,5,No,No
1745,1618,1745,63,4,3.0,5,5,No,No
1746,1396,1746,27,4,3.6,3,6,No,No
1747,512,1747,44,3,3.1,1,6,No,No
1748,336,1748,23,4,2.9,2,2,No,No
1749,1397,1749,93,4,3.9,1,1,No,No
1750,669,1750,70,1,3.2,3,1,No,No
1751,1644,1751,85,1,3.1,3,2,No,No
1752,1714,1752,40,4,3.2,5,1,No,No
1753,221,1753,29,4,3.3,4,6,No,No
1754,1382,1754,27,1,4.8,6,4,No,No
1755,413,1755,93,1,3.8,4,1,No,No
1756,132,1756,20,2,4.6,2,4,No,No
1757,911,1757,55,1,2.8,5,3,No,No
1758,388,1758,94,1,3.6,1,5,No,No
1759,622,1759,56,4,4.3,4,3,No,No
1760,1684,1760,58,2,4.0,6,4,No,No
1761,1449,1761,44,2,3.5,3,5,No,No
1762,705,1762,95,1,4.9,5,1,No,No
1763,1041,1763,42,3,3.1,3,2,No,No
1764,892,1764,93,4,3.9,6,6,No,No
1765,393,1765,56,3,3.0,5,6,No,No
1766,689,1766,88,2,4.1,1,1,No,No
1767,1723,1767,54,4,4.3,6,1,No,No
1768,871,1768,89,1,3.8,5,1,No,No
1769,1047,1769,45,3,3.9,6,1,No,No
1770,1532,1770,75,4,4.3,3,3,No,No
1771,37,1771,22,1,4.3,3,2,No,No
1772,1233,1772,82,1,4.7,3,6,No,No
1773,1263,1773,34,3,3.1,5,1,No,No
1774,315,1774,92,3,2.7,2,3,No,No
1775,1706,1775,78,2,3.7,1,2,No,No
1776,771,1776,47,2,3.3,1,1,No,No
1777,733,1777,64,3,3.4,1,3,No,No
1778,1466,1778,44,4,4.7,2,3,No,No
1779,102,1779,94,4,4.9,4,6,No,No
1780,1115,1780,62,4,4.3,1,3,No,No
1781,912,1781,81,3,4.2,2,4,No,No
1782,1785,1782,33,1,3.7,5,2,No,No
1783,972,1783,88,1,2.7,3,4,No,No
1784,516,1784,49,4,3.3,2,3,No,No
1785,20,1785,31,3,4.8,2,5,No,No
1786,490,1786,29,1,4.1,1,4,No,No
1787,752,1787,34,2,4.6,4,1,No,No
1788,1682,1788,38,1,4.9,1,1,No,No
1789,157,1789,41,3,3.1,5,6,No,No
1790,156,1790,34,2,3.0,5,1,No,No
1791,494,1791,26,3,3.7,3,6,No,No
1792,845,1792,98,4,4.0,4,6,No,No
1793,1489,1793,59,1,3.0,1,2,No,No
1794,641,1794,92,1,3.8,4,6,No,No
1795,8,1795,40,2,3.7,1,2,No,No
1796,849,1796,20,1,4.0,4,1,No,No
1797,1429,1797,35,2,3.1,4,6,No,No
1798,76,1798,35,2,3.9,5,1,No,No
1799,376,1799,82,4,3.7,3,2,No,No
1800,680,1800,48,1,3.9,4,2,No,No
1801,360,1801,58,4,2.7,2,2,No,No
1802,1716,1802,57,2,3.9,3,2,No,No
1803,1324,1803,96,4,2.6,1,6,No,No
1804,1505,1804,97,3,3.5,5,3,No,No
1805,1689,1805,42,4,4.4,4,4,No,No
1806,1755,1806,62,2,4.9,6,6,No,No
1807,534,1807,67,1,3.9,3,5,No,No
1808,1458,1808,46,3,3.5,5,5,No,No
1809,759,1809,71,2,4.3,3,4,No,No
1810,45,1810,99,1,3.4,3,3,No,No
1811,823,1811,28,1,2.7,3,5,No,No
1812,68,1812,77,3,3.6,1,5,No,No
1813,265,1813,63,3,4.9,6,2,No,No
1814,1340,1814,62,2,3.5,3,3,No,No
1815,834,1815,92,3,3.8,4,3,No,No
1816,1256,1816,72,4,4.5,6,1,No,No
1817,621,1817,79,3,4.0,6,2,No,No
1818,1791,1818,27,3,4.7,3,3,No,No
1819,1644,1819,39,1,3.8,3,2,No,No
1820,1579,1820,86,2,4.5,2,4,No,No
1821,1225,1821,94,1,5.0,5,2,No,No
1822,1347,1822,53,2,2.8,3,2,No,No
1823,1213,1823,85,3,4.4,2,5,No,No
1824,1543,1824,50,1,4.7,2,3,No,No
1825,1008,1825,47,4,3.8,3,2,No,No
1826,257,1826,75,4,4.9,1,4,No,No
1827,1789,1827,60,4,4.2,5,2,No,No
1828,1802,1828,36,2,4.9,2,1,No,No
1829,296,1829,80,2,3.9,4,2,No,No
1830,626,1830,96,2,4.9,6,1,No,No
1831,1624,1831,80,4,4.8,3,2,No,No
1832,169,1832,71,3,3.3,1,3,No,No
1833,885,1833,29,1,4.6,4,3,No,No
1834,906,1834,53,2,4.5,1,1,No,No
1835,1406,1835,35,3,4.1,6,1,No,No
1836,1120,1836,75,1,3.2,2,1,No,No
1837,981,1837,52,1,4.2,2,1,No,No
1838,605,1838,77,4,4.8,5,3,No,No
1839,441,1839,24,1,4.1,3,4,No,No
1840,1230,1840,78,4,3.7,6,6,No,No
1841,1044,1841,98,4,2.6,2,6,No,No
1842,1531,1842,57,4,3.0,4,5,No,No
1843,527,1843,78,3,4.4,1,2,No,No
1844,753,1844,76,1,4.7,1,4,No,No
1845,1344,1845,26,2,2.7,6,1,No,No
1846,1052,1846,78,4,2.8,4,1,No,No
1847,1131,1847,53,3,2.9,4,5,No,No
1848,1080,1848,100,3,4.4,4,3,No,No
1849,863,1849,73,4,2.7,3,2,No,No
1850,1414,1850,40,4,4.5,3,6,No,No
1851,482,1851,76,4,2.8,3,6,No,No
1852,1433,1852,80,1,3.1,6,3,No,No
1853,1748,1853,80,4,3.8,2,6,No,No
1854,214,1854,67,2,2.9,1,2,No,No
1855,1715,1855,61,2,3.8,3,2,No,No
1856,1232,1856,76,2,4.7,1,5,No,No
1857,927,1857,55,3,3.2,6,3,No,No
1858,1761,1858,85,3,4.0,2,4,No,No
1859,1141,1859,69,2,4.9,6,1,No,No
1860,67,1860,26,3,3.7,3,6,No,No
1861,1788,1861,64,3,4.8,3,4,No,No
1862,1510,1862,60,1,3.6,1,5,No,No
1863,477,1863,36,4,4.6,4,2,No,No
1864,1029,1864,21,2,4.3,6,1,No,No
1865,46,1865,72,1,3.2,1,1,No,No
1866,999,1866,62,3,3.8,6,6,No,No
1867,1813,1867,44,4,4.2,4,5,No,No
1868,1405,1868,52,1,3.4,4,1,No,No
1869,475,1869,58,2,4.7,1,4,No,No
1870,189,1870,77,2,3.9,5,1,No,No
1871,163,1871,99,2,4.3,4,6,No,No
1872,862,1872,96,1,2.7,1,5,No,No
1873,1779,1873,64,3,4.6,3,5,No,No
1874,1745,1874,44,1,2.9,3,2,No,No
1875,956,1875,33,1,3.6,2,3,No,No
1876,244,1876,71,4,3.9,4,4,No,No
1877,1409,1877,36,1,2.6,3,5,No,No
1878,450,1878,62,1,3.6,2,2,No,No
1879,1540,1879,29,3,3.4,3,6,No,No
1880,1753,1880,33,2,3.5,4,2,No,No
1881,164,1881,33,1,3.1,5,1,No,No
1882,182,1882,41,4,4.3,1,5,No,No
1883,1092,1883,54,4,5.0,4,6,No,No
1884,26,1884,58,2,4.9,5,6,No,No
1885,1364,1885,30,3,4.3,1,4,No,No
1886,916,1886,53,4,4.4,3,5,No,No
1887,439,1887,91,2,4.4,2,4,No,No
1888,717,1888,44,1,3.5,2,2,No,No
1889,726,1889,89,4,3.4,1,3,No,No
1890,1393,1890,57,2,2.5,4,4,No,No
1891,1631,1891,57,2,3.4,4,6,No,No
1892,889,1892,74,3,2.6,6,4,No,No
1893,751,1893,30,1,4.6,1,1,No,No
1894,383,1894,20,3,3.7,6,2,No,No
1895,692,1895,90,1,2.5,3,3,No,No
1896,803,1896,61,1,4.5,4,2,No,No
1897,1044,1897,51,1,2.9,2,5,No,No
1898,1618,1898,97,4,2.9,6,3,No,No
1899,950,1899,97,1,3.5,5,4,No,No
1900,1317,1900,40,4,4.2,6,6,No,No
1901,908,1901,85,3,3.3,4,3,No,No
1902,1572,1902,76,4,3.9,6,6,No,No
1903,1069,1903,22,2,5.0,1,6,No,No
1904,968,1904,63,3,3.3,1,5,No,No
1905,1805,1905,71,2,4.2,5,3,No,No
1906,261,1906,35,3,4.9,4,1,No,No
1907,29,1907,30,2,4.6,1,1,No,No
1908,1392,1908,74,1,4.8,2,6,No,No
1909,1151,1909,71,4,2.7,3,4,No,No
1910,1720,1910,84,2,4.3,5,6,No,No
1911,1077,1911,38,1,3.8,6,2,No,No
1912,889,1912,81,2,4.9,3,2,No,No
1913,1722,1913,56,4,3.4,2,1,No,No
1914,1417,1914,48,4,3.6,6,2,No,No
1915,1315,1915,97,1,3.4,6,5,No,No
1916,32,1916,74,1,4.7,5,1,No,No
1917,698,1917,50,4,3.0,5,4,No,No
1918,1382,1918,71,4,3.4,6,3,No,No
1919,1438,1919,33,3,4.6,5,5,No,No
1920,34,1920,56,3,3.1,3,2,No,No
1921,181,1921,84,2,2.8,1,5,No,No
1922,1192,1922,36,1,3.5,2,6,No,No
1923,490,1923,63,3,4.6,5,5,No,No
1924,1079,1924,36,3,4.3,5,5,No,No
1925,756,1925,63,1,4.8,6,3,No,No
1926,1455,1926,32,4,2.9,6,2,No,No
1927,40,1927,93,2,3.0,6,2,No,No
1928,977,1928,29,3,2.9,4,5,No,No
1929,1654,1929,92,3,3.7,5,5,No,No
1930,799,1930,33,1,4.7,4,5,No,No
1931,959,1931,52,2,3.5,1,6,No,No
1932,917,1932,42,2,2.7,5,6,No,No
1933,696,1933,36,2,5.0,2,3,No,No
1934,1036,1934,67,3,4.1,2,4,No,No
1935,734,1935,43,4,2.7,4,3,No,No
1936,218,1936,68,2,4.8,4,3,No,No
1937,924,1937,60,3,4.3,5,1,No,No
1938,1561,1938,53,3,4.5,6,1,No,No
1939,798,1939,23,2,3.8,1,5,No,No
1940,446,1940,57,4,3.7,1,6,No,No
1941,588,1941,89,1,3.9,6,1,No,No
1942,1302,1942,99,4,3.3,5,5,No,No
1943,967,1943,28,1,3.4,3,2,No,No
1944,1547,1944,53,3,3.8,4,4,No,No
1945,682,1945,45,4,2.7,4,3,No,No
1946,682,1946,38,4,2.9,4,1,No,No
1947,984,1947,49,3,4.5,1,5,No,No
1948,1191,1948,32,3,2.6,4,6,No,No
1949,1752,1949,37,4,3.1,4,4,No,No
1950,373,1950,80,4,4.7,6,6,No,No
1951,3,1951,78,3,4.6,2,3,No,No
1952,443,1952,53,3,2.7,1,4,No,No
1953,1257,1953,82,3,4.6,5,1,No,No
1954,1447,1954,33,2,4.8,2,5,No,No
1955,472,1955,77,4,4.2,1,3,No,No
1956,691,1956,56,4,4.9,3,2,No,No
1957,1564,1957,37,4,4.9,2,2,No,No
1958,463,1958,54,2,4.5,6,6,No,No
1959,1334,1959,67,4,2.7,2,6,No,No
1960,1280,1960,90,1,3.1,3,6,No,No
1961,810,1961,72,3,3.3,1,1,No,No
1962,220,1962,59,3,2.6,2,3,No,No
1963,622,1963,45,1,4.4,4,5,No,No
1964,1319,1964,30,2,3.9,1,5,No,No
1965,987,1965,51,3,4.6,5,2,No,No
1966,1718,1966,90,1,4.9,6,2,No,No
1967,793,1967,95,4,3.7,6,2,No,No
1968,388,1968,81,1,3.7,6,5,No,No
1969,1211,1969,70,2,4.2,3,5,No,No
1970,416,1970,32,4,3.5,5,4,No,No
1971,94,1971,94,2,2.9,4,4,No,No
1972,648,1972,29,2,3.4,5,4,No,No
1973,40,1973,31,3,3.3,4,2,No,No
1974,1450,1974,20,1,4.5,4,5,No,No
1975,471,1975,44,4,4.6,3,1,No,No
1976,746,1976,77,1,2.9,3,2,No,No
1977,541,1977,51,2,3.2,4,4,No,No
1978,1058,1978,49,3,2.6,4,3,No,No
1979,1610,1979,78,2,3.8,2,6,No,No
1980,798,1980,98,2,2.8,5,6,No,No
1981,1046,1981,94,4,4.4,6,6,No,No
1982,1255,1982,91,3,4.7,2,2,No,No
1983,1642,1983,77,3,2.7,5,1,No,No
1984,1126,1984,97,3,2.6,3,4,No,No
1985,1403,1985,58,3,3.4,1,1,No,No
1986,464,1986,97,2,3.9,2,1,No,No
1987,297,1987,48,3,3.4,4,1,No,No
1988,142,1988,23,3,3.4,4,2,No,No
1989,968,1989,79,4,3.9,3,3,No,No
1990,910,1990,42,2,4.0,2,2,No,No
1991,19,1991,95,2,3.4,4,1,No,No
1992,1477,1992,29,3,3.7,6,4,No,No
1993,663,1993,98,4,4.9,5,1,No,No
1994,198,1994,96,2,5.0,2,2,No,No
1995,1625,1995,66,1,2.9,1,4,No,No
1996,275,1996,80,2,3.0,3,5,No,No
1997,1460,1997,27,3,3.3,2,4,No,No
1998,38,1998,25,1,4.7,5,2,No,No
1999,975,1999,45,1,3.4,4,1,No,No
2000,1538,2000,89,4,4.6,3,1,No,No
2001,95,2001,27,4,3.6,6,1,No,No
2002,1660,2002,90,4,2.6,4,3,No,No
2003,1202,2003,65,3,2.7,2,2,No,No
2004,1501,2004,72,2,3.1,6,2,No,No
2005,1238,2005,70,1,3.2,2,1,No,No
2006,1043,2006,82,4,3.4,5,6,No,No
2007,1142,2007,97,1,4.4,4,2,No,No
2008,1203,2008,25,3,3.2,2,1,No,No
2009,1409,2009,48,2,2.5,5,3,No,No
2010,250,2010,99,3,3.8,6,4,No,No
2011,1707,2011,21,3,4.4,6,1,No,No
2012,1038,2012,94,2,3.7,4,2,No,No
2013,802,2013,53,1,3.2,1,6,No,No
2014,36,2014,70,4,4.9,5,5,No,No
2015,1382,2015,26,3,3.9,6,5,No,No
2016,123,2016,82,3,4.5,4,4,No,No
2017,1294,2017,47,4,3.4,3,5,No,No
2018,1575,2018,32,4,4.1,6,4,No,No
2019,47,2019,97,1,4.5,4,6,No,No
2020,1218,2020,68,4,4.7,5,6,No,No
2021,1696,2021,23,4,4.8,3,4,No,No
2022,534,2022,33,4,4.4,4,5,No,No
2023,907,2023,38,4,4.0,1,6,No,No
2024,1584,2024,68,4,4.1,1,6,No,No
2025,1546,2025,23,1,3.7,1,2,No,No
2026,1205,2026,29,3,3.0,1,2,No,No
2027,1124,2027,35,4,3.6,1,2,No,No
2028,1285,2028,73,1,4.8,6,5,No,No
2029,1304,2029,84,1,3.7,2,1,No,No
2030,1126,2030,23,2,4.6,1,4,No,No
2031,1652,2031,67,3,2.8,6,5,No,No
2032,1533,2032,51,2,4.0,3,5,No,No
2033,176,2033,36,4,4.2,3,4,No,No
2034,807,2034,55,3,3.6,2,2,No,No
2035,1342,2035,30,2,2.9,3,6,No,No
2036,1810,2036,70,3,4.1,6,2,No,No
2037,194,2037,63,4,3.1,5,4,No,No
2038,116,2038,87,3,4.3,2,2,No,No
2039,155,2039,70,2,4.4,4,4,No,No
2040,1782,2040,51,2,3.1,2,4,No,No
2041,930,2041,25,2,2.9,4,3,No,No
2042,778,2042,32,4,3.2,2,4,No,No
2043,1275,2043,52,2,4.0,3,1,No,No
2044,462,2044,33,3,2.7,5,5,No,No
2045,808,2045,68,2,3.0,2,3,No,No
2046,900,2046,20,1,4.4,5,2,No,No
2047,974,2047,32,4,2.8,1,3,No,No
2048,901,2048,82,3,3.1,2,6,No,No
2049,1525,2049,64,4,3.9,3,2,No,No
2050,221,2050,24,1,2.7,4,5,No,No
2051,623,2051,96,3,3.4,3,6,No,No
2052,1751,2052,94,2,3.8,2,3,No,No
2053,28,2053,48,4,3.7,5,1,No,No
2054,1660,2054,60,2,4.5,1,1,No,No
2055,1740,2055,56,2,2.9,5,2,No,No
2056,544,2056,33,1,3.4,4,1,No,No
2057,3,2057,46,2,4.4,2,1,No,No
2058,1548,2058,37,2,4.2,3,5,No,No
2059,1187,2059,98,4,3.3,4,6,No,No
2060,1369,2060,50,2,3.7,2,2,No,No
2061,88,2061,63,1,3.2,4,4,No,No
2062,1725,2062,70,3,2.6,5,6,No,No
2063,307,2063,63,1,2.8,5,5,No,No
2064,1332,2064,86,1,2.9,6,5,No,No
2065,1265,2065,99,3,4.0,1,1,No,No
2066,1476,2066,40,2,2.9,5,3,No,No
2067,1487,2067,92,1,4.7,3,6,No,No
2068,1001,2068,21,1,3.1,2,1,No,No
2069,928,2069,81,3,3.9,3,6,No,No
2070,1778,2070,82,1,3.4,2,3,No,No
2071,937,2071,88,2,3.1,2,2,No,No
2072,786,2072,100,1,4.8,4,6,No,No
2073,21,2073,66,4,3.9,3,4,No,No
2074,116,2074,25,4,3.5,4,4,No,No
2075,1130,2075,53,3,3.1,3,3,No,No
2076,1732,2076,28,1,4.7,1,2,No,No
2077,487,2077,23,1,4.6,2,3,No,No
2078,1101,2078,34,1,3.3,1,3,No,No
2079,391,2079,42,2,3.2,6,4,No,No
2080,814,2080,24,3,3.1,4,4,No,No
2081,1651,2081,47,1,3.5,3,3,No,No
2082,340,2082,78,2,4.3,3,5,No,No
2083,835,2083,89,3,2.9,2,3,No,No
